ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
000994,0,nan,nan,nan
000995,0,nan,nan,nan
000996,0,nan,nan,nan
000997,0,nan,nan,nan
000998,0,nan,nan,nan
000999,0,nan,nan,nan
001000,0,nan,nan,nan
001001,0,nan,nan,nan
001002,0,nan,nan,nan
001003,0,nan,nan,nan
001004,0,nan,nan,nan
001005,0,nan,nan,nan
001006,0,nan,nan,nan
001007,0,nan,nan,nan
001008,0,nan,nan,nan
001009,0,nan,nan,nan
001010,0,nan,nan,nan
001011,0,nan,nan,nan
001012,0,nan,nan,nan
001013,0,nan,nan,nan
001014,0,nan,nan,nan
001015,0,nan,nan,nan
001016,0,nan,nan,nan
001017,0,nan,nan,nan
001018,0,nan,nan,nan
001019,0,nan,nan,nan
001020,0,nan,nan,nan
001021,0,nan,nan,nan
001022,0,nan,nan,nan
001023,0,nan,nan,nan
001024,0,nan,nan,nan
001025,0,nan,nan,nan
001026,0,nan,nan,nan
001027,0,nan,nan,nan
001028,0,nan,nan,nan
001029,0,nan,nan,nan
001030,0,nan,nan,nan
001031,0,nan,nan,nan
001032,0,nan,nan,nan
001033,0,nan,nan,nan
001034,0,nan,nan,nan
001035,0,nan,nan,nan
001036,0,nan,nan,nan
001037,0,nan,nan,nan
001038,0,nan,nan,nan
001039,0,nan,nan,nan
001040,0,nan,nan,nan
001041,0,nan,nan,nan
001042,0,nan,nan,nan
001043,0,nan,nan,nan
001044,0,nan,nan,nan
001045,0,nan,nan,nan
001046,0,nan,nan,nan
001047,0,nan,nan,nan
001048,0,nan,nan,nan
001049,0,nan,nan,nan
001050,0,nan,nan,nan
001051,0,nan,nan,nan
001052,0,nan,nan,nan
001053,0,nan,nan,nan
001054,0,nan,nan,nan
001055,0,nan,nan,nan
001056,0,nan,nan,nan
001057,0,nan,nan,nan
001058,0,nan,nan,nan
001059,0,nan,nan,nan
001060,0,nan,nan,nan
001061,0,nan,nan,nan
001062,0,nan,nan,nan
001063,0,nan,nan,nan
001064,0,nan,nan,nan
001065,0,nan,nan,nan
001066,0,nan,nan,nan
001067,0,nan,nan,nan
001068,0,nan,nan,nan
001069,0,nan,nan,nan
001070,0,nan,nan,nan
001071,0,nan,nan,nan
001072,0,nan,nan,nan
001073,0,nan,nan,nan
001074,0,nan,nan,nan
001075,0,nan,nan,nan
001076,0,nan,nan,nan
001077,0,nan,nan,nan
001078,0,nan,nan,nan
001079,0,nan,nan,nan
001080,0,nan,nan,nan
001081,0,nan,nan,nan
001082,0,nan,nan,nan
001083,0,nan,nan,nan
001084,0,nan,nan,nan
001085,0,nan,nan,nan
001086,0,nan,nan,nan
001087,0,nan,nan,nan
001088,0,nan,nan,nan
001089,0,nan,nan,nan
001090,0,nan,nan,nan
001091,0,nan,nan,nan
001092,0,nan,nan,nan
001093,0,nan,nan,nan
001094,0,nan,nan,nan
001095,0,nan,nan,nan
001096,0,nan,nan,nan
001097,0,nan,nan,nan
001098,0,nan,nan,nan
001099,0,nan,nan,nan
001100,0,nan,nan,nan
001101,0,nan,nan,nan
001102,0,nan,nan,nan
001103,0,nan,nan,nan
001104,0,nan,nan,nan
001105,0,nan,nan,nan
001106,0,nan,nan,nan
001107,0,nan,nan,nan
001108,0,nan,nan,nan
001109,0,nan,nan,nan
001110,0,nan,nan,nan
001111,0,nan,nan,nan
001112,0,nan,nan,nan
001113,0,nan,nan,nan
001114,0,nan,nan,nan
001115,0,nan,nan,nan
001116,0,nan,nan,nan
001117,0,nan,nan,nan
001118,0,nan,nan,nan
001119,0,nan,nan,nan
001120,0,nan,nan,nan
001121,0,nan,nan,nan
001122,0,nan,nan,nan
001123,0,nan,nan,nan
001124,0,nan,nan,nan
001125,0,nan,nan,nan
001126,0,nan,nan,nan
001127,0,nan,nan,nan
001128,0,nan,nan,nan
001129,0,nan,nan,nan
001130,0,nan,nan,nan
001131,0,nan,nan,nan
001132,0,nan,nan,nan
001133,0,nan,nan,nan
001134,0,nan,nan,nan
001135,0,nan,nan,nan
001136,0,nan,nan,nan
001137,0,nan,nan,nan
001138,0,nan,nan,nan
001139,0,nan,nan,nan
001140,0,nan,nan,nan
001141,0,nan,nan,nan
001142,0,nan,nan,nan
001143,0,nan,nan,nan
001144,0,nan,nan,nan
001145,0,nan,nan,nan
001146,0,nan,nan,nan
001147,0,nan,nan,nan
001148,0,nan,nan,nan
001149,0,nan,nan,nan
001150,0,nan,nan,nan
001151,0,nan,nan,nan
001152,0,nan,nan,nan
001153,0,nan,nan,nan
001154,0,nan,nan,nan
001155,0,nan,nan,nan
001156,0,nan,nan,nan
001157,0,nan,nan,nan
001158,0,nan,nan,nan
001159,0,nan,nan,nan
001160,0,nan,nan,nan
001161,0,nan,nan,nan
001162,0,nan,nan,nan
001163,0,nan,nan,nan
001164,0,nan,nan,nan
001165,0,nan,nan,nan
001166,0,nan,nan,nan
001167,0,nan,nan,nan
001168,0,nan,nan,nan
001169,0,nan,nan,nan
001170,0,nan,nan,nan
001171,0,nan,nan,nan
001172,0,nan,nan,nan
001173,0,nan,nan,nan
001174,0,nan,nan,nan
001175,0,nan,nan,nan
001176,0,nan,nan,nan
001177,0,nan,nan,nan
001178,0,nan,nan,nan
001179,0,nan,nan,nan
001180,0,nan,nan,nan
001181,0,nan,nan,nan
001182,0,nan,nan,nan
001183,0,nan,nan,nan
001184,0,nan,nan,nan
001185,0,nan,nan,nan
001186,0,nan,nan,nan
001187,0,nan,nan,nan
001188,0,nan,nan,nan
001189,0,nan,nan,nan
001190,0,nan,nan,nan
001191,0,nan,nan,nan
001192,0,nan,nan,nan
001193,0,nan,nan,nan
001194,0,nan,nan,nan
001195,0,nan,nan,nan
001196,0,nan,nan,nan
001197,0,nan,nan,nan
001198,0,nan,nan,nan
001199,0,nan,nan,nan
001200,0,nan,nan,nan
001201,0,nan,nan,nan
001202,0,nan,nan,nan
001203,0,nan,nan,nan
001204,0,nan,nan,nan
001205,0,nan,nan,nan
001206,0,nan,nan,nan
001207,0,nan,nan,nan
001208,0,nan,nan,nan
001209,0,nan,nan,nan
001210,0,nan,nan,nan
001211,0,nan,nan,nan
001212,0,nan,nan,nan
001213,0,nan,nan,nan
001214,0,nan,nan,nan
001215,0,nan,nan,nan
001216,0,nan,nan,nan
001217,0,nan,nan,nan
001218,0,nan,nan,nan
001219,0,nan,nan,nan
001220,0,nan,nan,nan
001221,0,nan,nan,nan
001222,0,nan,nan,nan
001223,0,nan,nan,nan
001224,0,nan,nan,nan
001225,0,nan,nan,nan
001226,0,nan,nan,nan
001227,0,nan,nan,nan
001228,0,nan,nan,nan
001229,0,nan,nan,nan
001230,0,nan,nan,nan
001231,0,nan,nan,nan
001232,0,nan,nan,nan
001233,0,nan,nan,nan
001234,0,nan,nan,nan
001235,0,nan,nan,nan
001236,0,nan,nan,nan
001237,0,nan,nan,nan
001238,0,nan,nan,nan
001239,0,nan,nan,nan
001240,0,nan,nan,nan
001241,0,nan,nan,nan
001242,0,nan,nan,nan
001243,0,nan,nan,nan
001244,0,nan,nan,nan
001245,0,nan,nan,nan
001246,0,nan,nan,nan
001247,0,nan,nan,nan
001248,0,nan,nan,nan
001249,0,nan,nan,nan
001250,0,nan,nan,nan
001251,0,nan,nan,nan
001252,0,nan,nan,nan
001253,0,nan,nan,nan
001254,0,nan,nan,nan
001255,0,nan,nan,nan
001256,0,nan,nan,nan
001257,0,nan,nan,nan
001258,0,nan,nan,nan
001259,0,nan,nan,nan
001260,0,nan,nan,nan
001261,0,nan,nan,nan
001262,0,nan,nan,nan
001263,0,nan,nan,nan
001264,0,nan,nan,nan
001265,0,nan,nan,nan
001266,0,nan,nan,nan
001267,0,nan,nan,nan
001268,0,nan,nan,nan
001269,0,nan,nan,nan
001270,0,nan,nan,nan
001271,0,nan,nan,nan
001272,0,nan,nan,nan
001273,0,nan,nan,nan
001274,0,nan,nan,nan
001275,0,nan,nan,nan
001276,0,nan,nan,nan
001277,0,nan,nan,nan
001278,0,nan,nan,nan
001279,0,nan,nan,nan
001280,0,nan,nan,nan
001281,0,nan,nan,nan
001282,0,nan,nan,nan
001283,0,nan,nan,nan
001284,0,nan,nan,nan
001285,0,nan,nan,nan
001286,0,nan,nan,nan
001287,0,nan,nan,nan
001288,0,nan,nan,nan
001289,0,nan,nan,nan
001290,0,nan,nan,nan
001291,0,nan,nan,nan
001292,0,nan,nan,nan
001293,0,nan,nan,nan
001294,0,nan,nan,nan
001295,0,nan,nan,nan
001296,0,nan,nan,nan
001297,0,nan,nan,nan
001298,0,nan,nan,nan
001299,0,nan,nan,nan
001300,0,nan,nan,nan
001301,0,nan,nan,nan
001302,0,nan,nan,nan
001303,0,nan,nan,nan
001304,0,nan,nan,nan
001305,0,nan,nan,nan
001306,0,nan,nan,nan
001307,0,nan,nan,nan
001308,0,nan,nan,nan
001309,0,nan,nan,nan
001310,0,nan,nan,nan
001311,0,nan,nan,nan
001312,0,nan,nan,nan
001313,0,nan,nan,nan
001314,0,nan,nan,nan
001315,0,nan,nan,nan
001316,0,nan,nan,nan
001317,0,nan,nan,nan
001318,0,nan,nan,nan
001319,0,nan,nan,nan
001320,0,nan,nan,nan
001321,0,nan,nan,nan
001322,0,nan,nan,nan
001323,0,nan,nan,nan
001324,0,nan,nan,nan
001325,0,nan,nan,nan
001326,0,nan,nan,nan
001327,0,nan,nan,nan
001328,0,nan,nan,nan
001329,0,nan,nan,nan
001330,0,nan,nan,nan
001331,0,nan,nan,nan
001332,0,nan,nan,nan
001333,0,nan,nan,nan
001334,0,nan,nan,nan
001335,0,nan,nan,nan
001336,0,nan,nan,nan
001337,0,nan,nan,nan
001338,0,nan,nan,nan
001339,0,nan,nan,nan
001340,0,nan,nan,nan
001341,0,nan,nan,nan
001342,0,nan,nan,nan
001343,0,nan,nan,nan
001344,0,nan,nan,nan
001345,0,nan,nan,nan
001346,0,nan,nan,nan
001347,0,nan,nan,nan
001348,0,nan,nan,nan
001349,0,nan,nan,nan
001350,0,nan,nan,nan
001351,0,nan,nan,nan
001352,0,nan,nan,nan
001353,0,nan,nan,nan
001354,0,nan,nan,nan
001355,0,nan,nan,nan
001356,0,nan,nan,nan
001357,0,nan,nan,nan
001358,0,nan,nan,nan
001359,0,nan,nan,nan
001360,0,nan,nan,nan
001361,0,nan,nan,nan
001362,0,nan,nan,nan
001363,0,nan,nan,nan
001364,0,nan,nan,nan
001365,0,nan,nan,nan
001366,0,nan,nan,nan
001367,0,nan,nan,nan
001368,0,nan,nan,nan
001369,0,nan,nan,nan
001370,0,nan,nan,nan
001371,0,nan,nan,nan
001372,0,nan,nan,nan
001373,0,nan,nan,nan
001374,0,nan,nan,nan
001375,0,nan,nan,nan
001376,0,nan,nan,nan
001377,0,nan,nan,nan
001378,0,nan,nan,nan
001379,0,nan,nan,nan
001380,0,nan,nan,nan
001381,0,nan,nan,nan
001382,0,nan,nan,nan
001383,0,nan,nan,nan
001384,0,nan,nan,nan
001385,0,nan,nan,nan
001386,0,nan,nan,nan
001387,0,nan,nan,nan
001388,0,nan,nan,nan
001389,0,nan,nan,nan
001390,0,nan,nan,nan
001391,0,nan,nan,nan
001392,0,nan,nan,nan
001393,0,nan,nan,nan
001394,0,nan,nan,nan
001395,0,nan,nan,nan
001396,0,nan,nan,nan
001397,0,nan,nan,nan
001398,0,nan,nan,nan
001399,0,nan,nan,nan
001400,0,nan,nan,nan
001401,0,nan,nan,nan
001402,0,nan,nan,nan
001403,0,nan,nan,nan
001404,0,nan,nan,nan
001405,0,nan,nan,nan
001406,0,nan,nan,nan
001407,0,nan,nan,nan
001408,0,nan,nan,nan
001409,0,nan,nan,nan
001410,0,nan,nan,nan
001411,0,nan,nan,nan
001412,0,nan,nan,nan
001413,0,nan,nan,nan
001414,0,nan,nan,nan
001415,0,nan,nan,nan
001416,0,nan,nan,nan
001417,0,nan,nan,nan
001418,0,nan,nan,nan
001419,0,nan,nan,nan
001420,0,nan,nan,nan
001421,0,nan,nan,nan
001422,0,nan,nan,nan
001423,0,nan,nan,nan
001424,0,nan,nan,nan
001425,0,nan,nan,nan
001426,0,nan,nan,nan
001427,0,nan,nan,nan
001428,0,nan,nan,nan
001429,0,nan,nan,nan
001430,0,nan,nan,nan
001431,0,nan,nan,nan
001432,0,nan,nan,nan
001433,0,nan,nan,nan
001434,0,nan,nan,nan
001435,0,nan,nan,nan
001436,0,nan,nan,nan
001437,0,nan,nan,nan
001438,0,nan,nan,nan
001439,0,nan,nan,nan
001440,0,nan,nan,nan
001441,0,nan,nan,nan
001442,0,nan,nan,nan
001443,0,nan,nan,nan
001444,0,nan,nan,nan
001445,0,nan,nan,nan
001446,0,nan,nan,nan
001447,0,nan,nan,nan
001448,0,nan,nan,nan
001449,0,nan,nan,nan
001450,0,nan,nan,nan
001451,0,nan,nan,nan
001452,0,nan,nan,nan
001453,0,nan,nan,nan
001454,0,nan,nan,nan
001455,0,nan,nan,nan
001456,0,nan,nan,nan
001457,0,nan,nan,nan
001458,0,nan,nan,nan
001459,0,nan,nan,nan
001460,0,nan,nan,nan
001461,0,nan,nan,nan
001462,0,nan,nan,nan
001463,0,nan,nan,nan
001464,0,nan,nan,nan
001465,0,nan,nan,nan
001466,0,nan,nan,nan
001467,0,nan,nan,nan
001468,0,nan,nan,nan
001469,0,nan,nan,nan
001470,0,nan,nan,nan
001471,0,nan,nan,nan
001472,0,nan,nan,nan
001473,0,nan,nan,nan
001474,0,nan,nan,nan
001475,0,nan,nan,nan
001476,0,nan,nan,nan
001477,0,nan,nan,nan
001478,0,nan,nan,nan
001479,0,nan,nan,nan
001480,0,nan,nan,nan
001481,0,nan,nan,nan
001482,0,nan,nan,nan
001483,0,nan,nan,nan
001484,0,nan,nan,nan
001485,0,nan,nan,nan
001486,0,nan,nan,nan
001487,0,nan,nan,nan
001488,0,nan,nan,nan
001489,0,nan,nan,nan
001490,0,nan,nan,nan
001491,0,nan,nan,nan
001492,0,nan,nan,nan
001493,0,nan,nan,nan
001494,0,nan,nan,nan
001495,0,nan,nan,nan
001496,0,nan,nan,nan
001497,0,nan,nan,nan
001498,0,nan,nan,nan
001499,0,nan,nan,nan
001500,0,nan,nan,nan
001501,0,nan,nan,nan
001502,0,nan,nan,nan
001503,0,nan,nan,nan
001504,0,nan,nan,nan
001505,0,nan,nan,nan
001506,0,nan,nan,nan
001507,0,nan,nan,nan
001508,0,nan,nan,nan
001509,0,nan,nan,nan
001510,0,nan,nan,nan
001511,0,nan,nan,nan
001512,0,nan,nan,nan
001513,0,nan,nan,nan
001514,0,nan,nan,nan
001515,0,nan,nan,nan
001516,0,nan,nan,nan
001517,0,nan,nan,nan
001518,0,nan,nan,nan
001519,0,nan,nan,nan
001520,0,nan,nan,nan
001521,0,nan,nan,nan
001522,0,nan,nan,nan
001523,0,nan,nan,nan
001524,0,nan,nan,nan
001525,0,nan,nan,nan
001526,0,nan,nan,nan
001527,0,nan,nan,nan
001528,0,nan,nan,nan
001529,0,nan,nan,nan
001530,0,nan,nan,nan
001531,0,nan,nan,nan
001532,0,nan,nan,nan
001533,0,nan,nan,nan
001534,0,nan,nan,nan
001535,0,nan,nan,nan
001536,0,nan,nan,nan
001537,0,nan,nan,nan
001538,0,nan,nan,nan
001539,0,nan,nan,nan
001540,0,nan,nan,nan
001541,0,nan,nan,nan
001542,0,nan,nan,nan
001543,0,nan,nan,nan
001544,0,nan,nan,nan
001545,0,nan,nan,nan
001546,0,nan,nan,nan
001547,0,nan,nan,nan
001548,0,nan,nan,nan
001549,0,nan,nan,nan
001550,0,nan,nan,nan
001551,0,nan,nan,nan
001552,0,nan,nan,nan
001553,0,nan,nan,nan
001554,0,nan,nan,nan
001555,0,nan,nan,nan
001556,0,nan,nan,nan
001557,0,nan,nan,nan
001558,0,nan,nan,nan
001559,0,nan,nan,nan
001560,0,nan,nan,nan
001561,0,nan,nan,nan
001562,0,nan,nan,nan
001563,0,nan,nan,nan
001564,0,nan,nan,nan
001565,0,nan,nan,nan
001566,0,nan,nan,nan
001567,0,nan,nan,nan
001568,0,nan,nan,nan
001569,0,nan,nan,nan
001570,0,nan,nan,nan
001571,0,nan,nan,nan
001572,0,nan,nan,nan
001573,0,nan,nan,nan
001574,0,nan,nan,nan
001575,0,nan,nan,nan
001576,0,nan,nan,nan
001577,0,nan,nan,nan
001578,0,nan,nan,nan
001579,0,nan,nan,nan
001580,0,nan,nan,nan
001581,0,nan,nan,nan
001582,0,nan,nan,nan
001583,0,nan,nan,nan
001584,0,nan,nan,nan
001585,0,nan,nan,nan
001586,0,nan,nan,nan
001587,0,nan,nan,nan
001588,0,nan,nan,nan
001589,0,nan,nan,nan
001590,0,nan,nan,nan
001591,0,nan,nan,nan
001592,0,nan,nan,nan
001593,0,nan,nan,nan
001594,0,nan,nan,nan
001595,0,nan,nan,nan
001596,0,nan,nan,nan
001597,0,nan,nan,nan
001598,0,nan,nan,nan
001599,0,nan,nan,nan
001600,0,nan,nan,nan
001601,0,nan,nan,nan
001602,0,nan,nan,nan
001603,0,nan,nan,nan
001604,0,nan,nan,nan
001605,0,nan,nan,nan
001606,0,nan,nan,nan
001607,0,nan,nan,nan
001608,0,nan,nan,nan
001609,0,nan,nan,nan
001610,0,nan,nan,nan
001611,0,nan,nan,nan
001612,0,nan,nan,nan
001613,0,nan,nan,nan
001614,0,nan,nan,nan
001615,0,nan,nan,nan
001616,0,nan,nan,nan
001617,0,nan,nan,nan
001618,0,nan,nan,nan
001619,0,nan,nan,nan
001620,0,nan,nan,nan
001621,0,nan,nan,nan
001622,0,nan,nan,nan
001623,0,nan,nan,nan
001624,0,nan,nan,nan
001625,0,nan,nan,nan
001626,0,nan,nan,nan
001627,0,nan,nan,nan
001628,0,nan,nan,nan
001629,0,nan,nan,nan
001630,0,nan,nan,nan
001631,0,nan,nan,nan
001632,0,nan,nan,nan
001633,0,nan,nan,nan
001634,0,nan,nan,nan
001635,0,nan,nan,nan
001636,0,nan,nan,nan
001637,0,nan,nan,nan
001638,0,nan,nan,nan
001639,0,nan,nan,nan
001640,0,nan,nan,nan
001641,0,nan,nan,nan
001642,0,nan,nan,nan
001643,0,nan,nan,nan
001644,0,nan,nan,nan
001645,0,nan,nan,nan
001646,0,nan,nan,nan
001647,0,nan,nan,nan
001648,0,nan,nan,nan
001649,0,nan,nan,nan
001650,0,nan,nan,nan
001651,0,nan,nan,nan
001652,0,nan,nan,nan
001653,0,nan,nan,nan
001654,0,nan,nan,nan
001655,0,nan,nan,nan
001656,0,nan,nan,nan
001657,0,nan,nan,nan
001658,0,nan,nan,nan
001659,0,nan,nan,nan
001660,0,nan,nan,nan
001661,0,nan,nan,nan
001662,0,nan,nan,nan
001663,0,nan,nan,nan
001664,0,nan,nan,nan
001665,0,nan,nan,nan
001666,0,nan,nan,nan
001667,0,nan,nan,nan
001668,0,nan,nan,nan
001669,0,nan,nan,nan
001670,0,nan,nan,nan
001671,0,nan,nan,nan
001672,0,nan,nan,nan
001673,0,nan,nan,nan
001674,0,nan,nan,nan
001675,0,nan,nan,nan
001676,0,nan,nan,nan
001677,0,nan,nan,nan
001678,0,nan,nan,nan
001679,0,nan,nan,nan
001680,0,nan,nan,nan
001681,0,nan,nan,nan
001682,0,nan,nan,nan
001683,0,nan,nan,nan
001684,0,nan,nan,nan
001685,0,nan,nan,nan
001686,0,nan,nan,nan
001687,0,nan,nan,nan
001688,0,nan,nan,nan
001689,0,nan,nan,nan
001690,0,nan,nan,nan
001691,0,nan,nan,nan
001692,0,nan,nan,nan
001693,0,nan,nan,nan
001694,0,nan,nan,nan
001695,0,nan,nan,nan
001696,0,nan,nan,nan
001697,0,nan,nan,nan
001698,0,nan,nan,nan
001699,0,nan,nan,nan
001700,0,nan,nan,nan
001701,0,nan,nan,nan
001702,0,nan,nan,nan
001703,0,nan,nan,nan
001704,0,nan,nan,nan
001705,0,nan,nan,nan
001706,0,nan,nan,nan
001707,0,nan,nan,nan
001708,0,nan,nan,nan
001709,0,nan,nan,nan
001710,0,nan,nan,nan
001711,0,nan,nan,nan
001712,0,nan,nan,nan
001713,0,nan,nan,nan
001714,0,nan,nan,nan
001715,0,nan,nan,nan
001716,0,nan,nan,nan
001717,0,nan,nan,nan
001718,0,nan,nan,nan
001719,0,nan,nan,nan
001720,0,nan,nan,nan
001721,0,nan,nan,nan
001722,0,nan,nan,nan
001723,0,nan,nan,nan
001724,0,nan,nan,nan
001725,0,nan,nan,nan
001726,0,nan,nan,nan
001727,0,nan,nan,nan
001728,0,nan,nan,nan
001729,0,nan,nan,nan
001730,0,nan,nan,nan
001731,0,nan,nan,nan
001732,0,nan,nan,nan
001733,0,nan,nan,nan
001734,0,nan,nan,nan
001735,0,nan,nan,nan
001736,0,nan,nan,nan
001737,0,nan,nan,nan
001738,0,nan,nan,nan
001739,0,nan,nan,nan
001740,0,nan,nan,nan
001741,0,nan,nan,nan
001742,0,nan,nan,nan
001743,0,nan,nan,nan
001744,0,nan,nan,nan
001745,0,nan,nan,nan
001746,0,nan,nan,nan
001747,0,nan,nan,nan
001748,0,nan,nan,nan
001749,0,nan,nan,nan
001750,0,nan,nan,nan
001751,0,nan,nan,nan
001752,0,nan,nan,nan
001753,0,nan,nan,nan
001754,0,nan,nan,nan
001755,0,nan,nan,nan
001756,0,nan,nan,nan
001757,0,nan,nan,nan
001758,0,nan,nan,nan
001759,0,nan,nan,nan
001760,0,nan,nan,nan
001761,0,nan,nan,nan
001762,0,nan,nan,nan
001763,0,nan,nan,nan
001764,0,nan,nan,nan
001765,0,nan,nan,nan
001766,0,nan,nan,nan
001767,0,nan,nan,nan
001768,0,nan,nan,nan
001769,0,nan,nan,nan
001770,0,nan,nan,nan
001771,0,nan,nan,nan
001772,0,nan,nan,nan
001773,0,nan,nan,nan
001774,0,nan,nan,nan
001775,0,nan,nan,nan
001776,0,nan,nan,nan
001777,0,nan,nan,nan
001778,0,nan,nan,nan
001779,0,nan,nan,nan
001780,0,nan,nan,nan
001781,0,nan,nan,nan
001782,0,nan,nan,nan
001783,0,nan,nan,nan
001784,0,nan,nan,nan
001785,0,nan,nan,nan
001786,0,nan,nan,nan
001787,0,nan,nan,nan
001788,0,nan,nan,nan
001789,0,nan,nan,nan
001790,0,nan,nan,nan
001791,0,nan,nan,nan
001792,0,nan,nan,nan
001793,0,nan,nan,nan
001794,0,nan,nan,nan
001795,0,nan,nan,nan
001796,0,nan,nan,nan
001797,0,nan,nan,nan
001798,0,nan,nan,nan
001799,0,nan,nan,nan
001800,0,nan,nan,nan
001801,0,nan,nan,nan
001802,0,nan,nan,nan
001803,0,nan,nan,nan
001804,0,nan,nan,nan
001805,0,nan,nan,nan
001806,0,nan,nan,nan
001807,0,nan,nan,nan
001808,0,nan,nan,nan
001809,0,nan,nan,nan
001810,0,nan,nan,nan
001811,0,nan,nan,nan
001812,0,nan,nan,nan
001813,0,nan,nan,nan
001814,0,nan,nan,nan
001815,0,nan,nan,nan
001816,0,nan,nan,nan
001817,0,nan,nan,nan
001818,0,nan,nan,nan
001819,0,nan,nan,nan
001820,0,nan,nan,nan
001821,0,nan,nan,nan
001822,0,nan,nan,nan
001823,0,nan,nan,nan
001824,0,nan,nan,nan
001825,0,nan,nan,nan
001826,0,nan,nan,nan
001827,0,nan,nan,nan
001828,0,nan,nan,nan
001829,0,nan,nan,nan
001830,0,nan,nan,nan
001831,0,nan,nan,nan
001832,0,nan,nan,nan
001833,0,nan,nan,nan
001834,0,nan,nan,nan
001835,0,nan,nan,nan
001836,0,nan,nan,nan
001837,0,nan,nan,nan
001838,0,nan,nan,nan
001839,0,nan,nan,nan
001840,0,nan,nan,nan
001841,0,nan,nan,nan
001842,0,nan,nan,nan
001843,0,nan,nan,nan
001844,0,nan,nan,nan
001845,0,nan,nan,nan
001846,0,nan,nan,nan
001847,0,nan,nan,nan
001848,0,nan,nan,nan
001849,0,nan,nan,nan
001850,0,nan,nan,nan
001851,0,nan,nan,nan
001852,0,nan,nan,nan
001853,0,nan,nan,nan
001854,0,nan,nan,nan
001855,0,nan,nan,nan
001856,0,nan,nan,nan
001857,0,nan,nan,nan
001858,0,nan,nan,nan
001859,0,nan,nan,nan
001860,0,nan,nan,nan
001861,0,nan,nan,nan
001862,0,nan,nan,nan
001863,0,nan,nan,nan
001864,0,nan,nan,nan
001865,0,nan,nan,nan
001866,0,nan,nan,nan
001867,0,nan,nan,nan
001868,0,nan,nan,nan
001869,0,nan,nan,nan
001870,0,nan,nan,nan
001871,0,nan,nan,nan
001872,0,nan,nan,nan
001873,0,nan,nan,nan
001874,0,nan,nan,nan
001875,0,nan,nan,nan
001876,0,nan,nan,nan
001877,0,nan,nan,nan
001878,0,nan,nan,nan
001879,0,nan,nan,nan
001880,0,nan,nan,nan
001881,0,nan,nan,nan
001882,0,nan,nan,nan
001883,0,nan,nan,nan
001884,0,nan,nan,nan
001885,0,nan,nan,nan
001886,0,nan,nan,nan
001887,0,nan,nan,nan
001888,0,nan,nan,nan
001889,0,nan,nan,nan
001890,0,nan,nan,nan
001891,0,nan,nan,nan
001892,0,nan,nan,nan
001893,0,nan,nan,nan
001894,0,nan,nan,nan
001895,0,nan,nan,nan
001896,0,nan,nan,nan
001897,0,nan,nan,nan
001898,0,nan,nan,nan
001899,0,nan,nan,nan
001900,0,nan,nan,nan
001901,0,nan,nan,nan
001902,0,nan,nan,nan
001903,0,nan,nan,nan
001904,0,nan,nan,nan
001905,0,nan,nan,nan
001906,0,nan,nan,nan
001907,0,nan,nan,nan
001908,0,nan,nan,nan
001909,0,nan,nan,nan
001910,0,nan,nan,nan
001911,0,nan,nan,nan
001912,0,nan,nan,nan
001913,0,nan,nan,nan
001914,0,nan,nan,nan
001915,0,nan,nan,nan
001916,0,nan,nan,nan
001917,0,nan,nan,nan
001918,0,nan,nan,nan
001919,0,nan,nan,nan
001920,0,nan,nan,nan
001921,0,nan,nan,nan
001922,0,nan,nan,nan
001923,0,nan,nan,nan
001924,0,nan,nan,nan
001925,0,nan,nan,nan
001926,0,nan,nan,nan
001927,0,nan,nan,nan
001928,0,nan,nan,nan
001929,0,nan,nan,nan
001930,0,nan,nan,nan
001931,0,nan,nan,nan
001932,0,nan,nan,nan
001933,0,nan,nan,nan
001934,0,nan,nan,nan
001935,0,nan,nan,nan
001936,0,nan,nan,nan
001937,0,nan,nan,nan
001938,0,nan,nan,nan
001939,0,nan,nan,nan
001940,0,nan,nan,nan
001941,0,nan,nan,nan
001942,0,nan,nan,nan
001943,0,nan,nan,nan
001944,0,nan,nan,nan
001945,0,nan,nan,nan
001946,0,nan,nan,nan
001947,0,nan,nan,nan
001948,0,nan,nan,nan
001949,0,nan,nan,nan
001950,0,nan,nan,nan
001951,0,nan,nan,nan
001952,0,nan,nan,nan
001953,0,nan,nan,nan
001954,0,nan,nan,nan
001955,0,nan,nan,nan
001956,0,nan,nan,nan
001957,0,nan,nan,nan
001958,0,nan,nan,nan
001959,0,nan,nan,nan
001960,0,nan,nan,nan
001961,0,nan,nan,nan
001962,0,nan,nan,nan
001963,0,nan,nan,nan
001964,0,nan,nan,nan
001965,0,nan,nan,nan
001966,0,nan,nan,nan
001967,0,nan,nan,nan
001968,0,nan,nan,nan
001969,0,nan,nan,nan
001970,0,nan,nan,nan
001971,0,nan,nan,nan
001972,0,nan,nan,nan
001973,0,nan,nan,nan
001974,0,nan,nan,nan
001975,0,nan,nan,nan
001976,0,nan,nan,nan
001977,0,nan,nan,nan
001978,0,nan,nan,nan
001979,0,nan,nan,nan
001980,0,nan,nan,nan
001981,0,nan,nan,nan
001982,0,nan,nan,nan
001983,0,nan,nan,nan
001984,0,nan,nan,nan
001985,0,nan,nan,nan
001986,0,nan,nan,nan
001987,0,nan,nan,nan
001988,0,nan,nan,nan
001989,0,nan,nan,nan
001990,0,nan,nan,nan
